company,status,address,city,county,state,zip,tiv,latitude,longitude,model_type,loss_type,overall_risk_class,severity_class,frequency_class,distance_to_high_hazard,customer_zone
2,active,262 Calle Concordia,San Dimas,Los Angeles,CA,91773,2130694,34.06653,-117.82345,ugly,smoke,minimal,low,extreme,38,43
3,active,248 Camphor Cir,Brea,Orange,CA,92821,4119343,33.91669,-117.87701,ugly,smoke,high,high,high,43,32
1,active,1885 Catlin St,Fullerton,Orange,CA,92833,2659360,33.88768,-117.9549,bad,smoke,medium,low,medium,36,15
2,active,5064 Casa Loma Ave,Yorba Linda,Orange,CA,92886,1248566,33.8874,-117.82372,good,wind,extreme,extreme,extreme,46,47
3,active,7651 Cherimoya Ct,Fontana,San Bernardino,CA,92336,4067129,34.11539,-117.45467,good,fire,extreme,minimal,minimal,25,2
1,active,7930 Cedar St.,Phelan,San Bernardino,CA,92371,1912384,34.40473,-117.48863,good,fire,minimal,medium,low,27,30
2,active,5364 Chaumont Dr,Wrightwood,San Bernardino,CA,92397,3727689,34.34783,-117.61219,ugly,fire,minimal,extreme,low,49,25
3,active,16012 Ceres Ave.,Fontana,San Bernardino,CA,92335,2790452,34.09382,-117.45553,ugly,smoke,minimal,extreme,medium,17,9
1,active,14995 Ceres Ave,Fontana,San Bernardino,CA,92335,3319329,34.09297,-117.4778,bad,wind,low,low,low,12,29
2,active,5556 Central Ave,Riverside,Riverside,CA,92504,4112822,33.95296,-117.42413,bad,fire,minimal,extreme,minimal,8,20
3,active,2742 Cherokee Pl,Norco,Riverside,CA,92860,2196394,33.90786,-117.57354,bad,smoke,low,extreme,high,34,1
1,active,18217 Cherimoya Rd,Adelanto,San Bernardino,CA,92301,2920056,34.58177,-117.41957,bad,fire,medium,minimal,low,3,28
2,active,13257 Cardinal Rd,Victorville,San Bernardino,CA,92392,2347909,34.49163,-117.38576,bad,fire,high,extreme,extreme,21,28
3,active,15850 Central Rd,Apple Valley,San Bernardino,CA,92307,902170,34.5396,-117.173,ugly,wind,high,minimal,medium,46,22
1,active,3805 Capella Dr,Barstow,San Bernardino,CA,92311,2808442,34.85458,-117.13201,bad,smoke,extreme,extreme,high,18,17
2,active,1465 Campus Ave,Redlands,San Bernardino,CA,92374,621314,34.0657,-117.15286,bad,smoke,high,low,extreme,22,18
3,active,1346 Calgary Dr,Lake Arrowhead,San Bernardino,CA,92352,1623053,34.27466,-117.1831,ugly,smoke,minimal,minimal,extreme,42,39
1,active,2894 Cedar St,San Bernardino,San Bernardino,CA,92404,3358920,34.14405,-117.26693,good,wind,extreme,medium,low,14,22
2,active,12386 Cambria Dr,Yucaipa,San Bernardino,CA,92399,1715188,34.0281,-117.08185,good,wind,low,medium,low,23,3
3,active,34 Carmel Bay Dr,Corona Del Mar,Orange,CA,92625,853716,33.61236,-117.85182,bad,wind,low,medium,minimal,11,29
1,active,43 Canyon Ter,Newport Coast,Orange,CA,92657,4007666,33.60224,-117.84898,bad,smoke,high,extreme,medium,43,48
2,active,25 Channel Vis,Newport Coast,Orange,CA,92657,1532546,33.58969,-117.83767,bad,smoke,high,high,extreme,37,11
3,active,1110 Clark St,Napa,Napa,CA,94558,3826983,38.31104,-122.27169,bad,fire,medium,minimal,high,18,26
1,active,18 Canyon Fairway Dr,Newport Beach,Orange,CA,92660,697033,33.62076,-117.87205,bad,fire,minimal,high,low,13,19
2,active,17935 Cashew St,Fountain Valley,Orange,CA,92708,2001961,33.70266,-117.95725,good,smoke,medium,medium,low,30,32
3,active,1210 Castlegate Ln,Santa Ana,Orange,CA,92705,1489687,33.7575,-117.79824,good,smoke,high,high,high,17,30
1,active,11162 Cherry Hill Dr,North Tustin,Orange,CA,92705,3289835,33.76554,-117.78303,bad,smoke,minimal,high,high,3,38
2,active,126 Canyon Creek,Irvine,Orange,CA,92603,2047328,33.63446,-117.77531,ugly,smoke,minimal,extreme,minimal,23,25
3,active,1115 Forest Trail,Mammoth Lakes,Mono,CA,93546,2843338,37.65214,-118.98531,good,smoke,low,extreme,minimal,24,5
1,active,25073 Campo Rojo,Lake Forest,Orange,CA,92630,1937012,33.63446,-117.69264,ugly,fire,high,extreme,high,38,22
2,active,992 Capistrano Ave,Laguna Beach,Orange,CA,92651,652954,33.52945,-117.76253,bad,smoke,minimal,medium,minimal,20,29
3,active,1590 Caribbean Way,Laguna Beach,Orange,CA,92651,4036940,33.54906,-117.76637,bad,smoke,medium,low,minimal,23,3
1,active,3546 Cherry Blossom Ln,Lake Elsinore,Riverside,CA,92530,2203562,33.69626,-117.38145,good,wind,high,minimal,low,23,29
2,active,27 Canada Oaks,Trabuco Canyon,Orange,CA,92679,3685062,33.59875,-117.58267,bad,wind,low,low,medium,28,4
3,active,53 Cherry Hills Dr,Trabuco Canyon,Orange,CA,92679,2526935,33.60886,-117.58206,ugly,fire,medium,extreme,high,49,19
1,active,1132 California St,Oceanside,San Diego,CA,92054,3666302,33.18289,-117.36069,ugly,fire,medium,minimal,low,47,16
2,active,4087 Calle Isabella,San Clemente,Orange,CA,92672,727551,33.39258,-117.59541,bad,wind,high,medium,extreme,13,15
3,active,4024 Calle Lisa,San Clemente,Orange,CA,92672,2984352,33.39377,-117.5967,bad,fire,high,high,minimal,1,2
1,active,338 Cazador Lane,San Clemente,Orange,CA,92672,3250092,33.41992,-117.61523,good,fire,medium,medium,minimal,42,14
2,active,1324 Calle Ultimo,Oceanside,San Diego,CA,92056,1713660,33.21916,-117.29363,ugly,wind,high,high,minimal,17,1
3,active,4652 Calle De Retiro,Oceanside,San Diego,CA,92057,2748642,33.24953,-117.31091,ugly,smoke,minimal,high,high,37,32
1,active,33957 Canfield Rd,Pala,San Diego,CA,92059,3554931,33.33285,-116.87176,good,wind,extreme,minimal,extreme,1,16
2,active,39637 Cedarwood Dr,Murrieta,Riverside,CA,92563,2758688,33.56323,-117.16718,good,fire,extreme,extreme,low,12,13
3,active,29786 Camino Del Sol,Temecula,Riverside,CA,92592,2797875,33.49885,-117.13994,ugly,smoke,minimal,low,high,10,24
1,active,642 Chalcedony St,San Diego,San Diego,CA,92109,2681114,32.80092,-117.2583,bad,smoke,high,low,medium,43,45
2,active,1281 Caminito Septimo,Cardiff,San Diego,CA,92007,2822059,33.03553,-117.26914,bad,fire,medium,minimal,high,37,45
3,active,838 Cathy Ln,Cardiff,San Diego,CA,92007,3358185,33.03372,-117.27479,good,wind,medium,low,minimal,43,28
1,active,3571 Camino Arena,Carlsbad,San Diego,CA,92009,894003,33.06871,-117.2267,ugly,smoke,extreme,extreme,extreme,42,11
2,active,3334 Caminito Cabo Viejo,Del Mar,San Diego,CA,92014,1683771,32.98301,-117.24242,bad,smoke,medium,minimal,low,21,27
3,active,15791 Caminito Cantaras,Del Mar,San Diego,CA,92014,642929,32.98256,-117.24808,good,smoke,high,low,minimal,21,16
1,active,16791 Camino Sierra Del Sur,Del Mar,San Diego,CA,92014,1062637,32.99598,-117.17879,good,smoke,minimal,low,minimal,2,35
2,active,7772 Calle Amanacer,Escondido,San Diego,CA,92029,667609,33.04123,-117.16697,ugly,fire,minimal,medium,low,5,47
3,active,7974 Camino De Arriba,Escondido,San Diego,CA,92029,1978976,33.05557,-117.16238,good,smoke,minimal,minimal,extreme,22,13
1,active,2587 Calle Del Oro,La Jolla,San Diego,CA,92037,1156416,32.85502,-117.2485,good,smoke,extreme,extreme,minimal,19,8
2,active,4019 Gettysburg St,Ventura,Ventura,CA,93003,750874,34.27833,-119.24128,good,smoke,medium,medium,medium,2,30
3,active,1917 Freeborn Way,Santa Rosa Valley,Ventura,CA,93012,3406723,34.23402,-118.91118,ugly,wind,low,low,medium,4,8
1,active,4334 Canyon Crest Rd,Altadena,Los Angeles,CA,91001,2553210,34.21207,-118.16383,ugly,smoke,extreme,minimal,high,15,20
2,active,1054 Canon Dr,San Marino,Los Angeles,CA,91108,2936179,34.12809,-118.12976,bad,wind,extreme,low,extreme,21,41
3,active,871 Capistrano St,Corona,Riverside,CA,92882,2080664,33.86026,-117.57919,good,smoke,extreme,low,medium,39,8
1,active,31974 Cedarhill Ln,Lake Elsinore,Riverside,CA,92532,2390074,33.65775,-117.25805,good,wind,minimal,minimal,low,8,42
2,active,5720 Chelsea Ave,La Jolla,San Diego,CA,92037,1600531,32.8158,-117.27212,ugly,wind,medium,extreme,high,47,25
3,active,17264 Calle Mayor,Rancho Santa Fe,San Diego,CA,92067,2168995,33.00678,-117.17698,bad,smoke,high,medium,medium,48,13
1,active,17435 Calle Mayor,Rancho Santa Fe,San Diego,CA,92067,668975,33.00754,-117.17381,ugly,smoke,extreme,low,low,50,30
2,active,17677 Calle Mayor,Rancho Santa Fe,San Diego,CA,92067,3035448,33.00615,-117.17455,good,wind,medium,minimal,low,8,32
3,active,17704 Calle Mayor,Rancho Santa Fe,San Diego,CA,92067,1012014,33.00524,-117.17525,good,smoke,extreme,extreme,minimal,34,45
1,active,18438 Calle La Serra,Rancho Santa Fe,San Diego,CA,92091,1621488,33.05493,-117.18517,ugly,fire,medium,minimal,minimal,43,14
2,active,18520 Calle La Serra,Rancho Santa Fe,San Diego,CA,92091,3494943,33.05539,-117.18171,good,wind,minimal,high,high,31,3
3,active,6758 Calle Ponte Bella,Rancho Santa Fe,San Diego,CA,92091,4056304,33.05238,-117.18852,ugly,smoke,low,extreme,minimal,2,30
1,active,4035 Caminito Terviso,San Diego,San Diego,CA,92122,2040970,32.85724,-117.22584,ugly,fire,minimal,medium,minimal,39,11
2,active,11104 Caminito Inocenta,San Diego,San Diego,CA,92126,2578210,32.92024,-117.1713,bad,fire,high,extreme,high,4,25
3,active,12197 Caminito Corriente,San Diego,San Diego,CA,92128,861049,32.99649,-117.07016,bad,wind,minimal,medium,high,19,23
1,active,9386 Chabola Rd,San Diego,San Diego,CA,92129,2003470,32.93965,-117.12113,ugly,smoke,medium,extreme,low,38,41
2,active,1065 Camellia St,Escondido,San Diego,CA,92027,3315645,33.14639,-117.06412,ugly,fire,low,high,low,26,42
3,active,14333 Cascade Crossing,Poway,San Diego,CA,92064,731089,33.03404,-117.02076,good,wind,extreme,minimal,high,6,26
1,active,3919 Calavo Dr,La Mesa,San Diego,CA,91941,1117916,32.75062,-116.96666,bad,smoke,minimal,medium,minimal,29,31
2,active,58667 Corn Lily Ln,Truckee,Placer,CA,96161,2886478,39.30361,-120.33487,good,wind,medium,medium,high,17,11
3,active,1174 Carnelian St,El Cajon,San Diego,CA,92021,3978175,32.81173,-116.92527,ugly,smoke,medium,medium,medium,45,29
1,active,821 Canyon Blvd,Mammoth Lakes,Mono,CA,93546,3422027,37.64756,-118.99802,ugly,smoke,high,high,extreme,4,7
2,active,36648 Calle Oeste,Cathedral City,Riverside,CA,92234,2204958,33.78212,-116.4447,bad,smoke,medium,minimal,minimal,31,6
3,active,77530 Calle Arroba,La Quinta,Riverside,CA,92253,3711760,33.658,-116.31236,good,wind,minimal,high,low,21,34
1,active,50119 Camino Privado,La Quinta,Riverside,CA,92253,1979298,33.68409,-116.27133,good,wind,extreme,high,medium,39,42
2,active,81571 Carboneras,La Quinta,Riverside,CA,92253,723146,33.62293,-116.24036,good,wind,medium,low,extreme,30,31
3,active,49655 Canyon View Dr,Palm Desert,Riverside,CA,92260,3221947,33.68462,-116.38126,bad,fire,extreme,minimal,extreme,44,6
1,active,43838 Carmel Cir,Palm Desert,Riverside,CA,92260,1745341,33.72983,-116.37637,bad,fire,extreme,extreme,low,1,11
2,active,73783 Catalina Way,Palm Desert,Riverside,CA,92260,2472783,33.72613,-116.37687,good,wind,extreme,minimal,high,10,34
3,active,30 Canyon Crk,Rancho Mirage,Riverside,CA,92270,3159658,33.78567,-116.4154,ugly,smoke,low,low,medium,18,40
1,active,12 Channel Ct,Rancho Mirage,Riverside,CA,92270,3711672,33.79026,-116.4066,ugly,smoke,high,extreme,low,30,31
2,active,61262 Chalet Dr,Mountain Center,Riverside,CA,92561,977795,33.6035,-116.47607,ugly,fire,high,minimal,minimal,12,29
3,active,257 Camino Sur,Palm Springs,Riverside,CA,92262,3881836,33.83812,-116.54899,good,wind,minimal,high,minimal,26,50
1,active,330 Camino Sur,Palm Springs,Riverside,CA,92262,1852971,33.83812,-116.55008,ugly,smoke,low,low,low,31,9
2,active,15804 Cherry Cove,Palm Springs,Riverside,CA,92262,1007271,33.89105,-116.6197,bad,smoke,minimal,extreme,extreme,38,32
3,active,7787 Cherokee,Yucca Valley,San Bernardino,CA,92284,3015143,34.11137,-116.44396,bad,smoke,medium,high,high,31,10
1,active,1954 Casa Linda St,Needles,San Bernardino,CA,92363,1894680,34.82802,-114.6096,good,fire,low,extreme,minimal,4,1
2,active,1196 Colombus St,Half Moon Bay,San Mateo,CA,94019,1301157,37.50339,-122.4633,bad,fire,extreme,medium,high,38,28
3,active,2120 Columbia St,Palo Alto,Santa Clara,CA,94306,1484532,37.41897,-122.15468,ugly,smoke,medium,low,high,10,11
1,active,2267 Cornell Street,Palo Alto,Santa Clara,CA,94306,2875987,37.4227,-122.14963,bad,fire,medium,minimal,high,15,1
2,active,4252 Cosenza Loop,San Jose,Santa Clara,CA,95134,2929634,37.41505,-121.96074,good,fire,medium,extreme,low,39,49
3,active,584 Connemara Way,Sunnyvale,Santa Clara,CA,94087,3739320,37.34762,-122.02775,good,smoke,minimal,medium,low,28,31
1,active,10559 Creekwood Dr,Felton,Santa Cruz,CA,95018,3200271,37.10282,-122.05042,good,fire,extreme,high,medium,15,44
2,active,19277 Citrus Ln,Saratoga,Santa Clara,CA,95030,4017504,37.24222,-122.00931,ugly,wind,medium,minimal,minimal,32,22
3,active,59 Cleland Ave,Los Gatos,Santa Clara,CA,95030,882882,37.21971,-121.97918,good,fire,minimal,medium,high,4,30
1,active,4265 Court Dr,Santa Cruz,Santa Cruz,CA,95062,2686086,36.96381,-121.964,bad,smoke,medium,minimal,medium,32,22
2,active,776 Clearview Ln,San Luis Obispo,San Luis Obispo,CA,93405,2905129,35.26761,-120.70377,bad,fire,low,low,low,49,7
3,active,5527 Country Club Pkwy,San Jose,Santa Clara,CA,95138,2128602,37.27305,-121.77238,ugly,wind,medium,extreme,high,35,34
1,active,629 College Ave,Coalinga,Fresno,CA,93210,3648687,36.14525,-120.37213,good,smoke,minimal,extreme,minimal,20,5
2,active,446 Conejo Rd.,Santa Barbara,Santa Barbara,CA,93103,2121982,34.44489,-119.67684,ugly,smoke,extreme,extreme,extreme,48,14
3,active,180 Coronada Circle,Santa Barbara,Santa Barbara,CA,93108,3964325,34.43446,-119.66542,bad,wind,high,low,medium,38,12
1,active,3259 Cliff Dr,Santa Barbara,Santa Barbara,CA,93109,3002410,34.40599,-119.75013,good,fire,medium,low,high,21,9
2,active,37 Colusa Dr,Goleta,Santa Barbara,CA,93117,3800053,34.4347,-119.87322,good,smoke,extreme,low,high,16,40
3,active,1115 Christina St,Santa Maria,Santa Barbara,CA,93454,622295,34.96353,-120.4297,bad,fire,low,extreme,minimal,39,31
1,active,142 Crane Drive,San Anselmo,Marin,CA,94960,2409975,38.01486,-122.58929,good,fire,minimal,medium,minimal,29,50
2,active,6111 Contra Costa Rd,Oakland,Alameda,CA,94618,2726198,37.84549,-122.23183,ugly,wind,low,minimal,minimal,32,14
3,active,2733 Claremont Blvd,Berkeley,Alameda,CA,94705,3857733,37.86121,-122.24665,ugly,fire,extreme,minimal,minimal,32,17
1,active,2841 Claremont Blvd,Berkeley,Alameda,CA,94705,2867065,37.85932,-122.24536,good,smoke,minimal,medium,medium,49,3
2,active,898 Coachman Pl,Clayton,Contra Costa,CA,94517,2978768,37.93137,-121.94072,good,fire,extreme,high,extreme,0,25
3,active,432 Cliffside Dr,Danville,Contra Costa,CA,94526,2139990,37.80791,-122.00056,bad,smoke,low,high,low,19,2
1,active,1370 Cornwall Ct,Walnut Creek,Contra Costa,CA,94597,3696260,37.91792,-122.08399,ugly,wind,high,high,low,21,30
2,active,2123 College Ave,Weed,Siskiyou,CA,96094,3787633,41.40598,-122.41036,ugly,smoke,low,minimal,low,22,13
3,active,929 Clifford Dr,Lake Almanor,Lassen,CA,96137,2377023,40.24698,-121.15066,ugly,fire,medium,high,extreme,23,17
1,active,109 Chip Shot Way,Roseville,Placer,CA,95678,2738053,38.77359,-121.28812,bad,smoke,high,minimal,extreme,40,41
2,active,1900 Claremont Rd,Carmichael,Sacramento,CA,95608,592235,38.59999,-121.33144,bad,fire,extreme,extreme,minimal,40,21
3,active,750 Conifer,Truckee,Nevada,CA,96161,4047169,39.2927,-120.12216,good,wind,extreme,low,medium,20,14
1,active,11398 Clybourn Ave,Sylmar,Los Angeles,CA,91342,1159077,34.27647,-118.37363,ugly,wind,low,minimal,minimal,33,39
2,active,11425 Clybourn Ave,Sylmar,Los Angeles,CA,91342,1338220,34.27705,-118.37372,bad,smoke,high,extreme,medium,18,30
3,active,27152 Circle G Dr,Canyon Country,Los Angeles,CA,91387,1250034,34.40219,-118.41153,ugly,fire,medium,high,high,46,26
1,active,43787 Colusa Dr,Big Bear City,San Bernardino,CA,92314,1141778,34.23233,-116.84549,bad,wind,extreme,minimal,high,29,25
2,active,1746 Crebs Way,Upland,San Bernardino,CA,91784,3241817,34.12671,-117.63408,bad,fire,low,high,low,44,15
3,active,473 Chipmunk Ln,Big Bear Lake,San Bernardino,CA,92315,2754533,34.24424,-116.94527,ugly,smoke,extreme,low,minimal,5,34
1,active,414 Conklin Rd,Big Bear Lake,San Bernardino,CA,92315,980858,34.24529,-116.8994,ugly,wind,extreme,minimal,high,13,45
2,active,14 Cobalt,Dana Point,Orange,CA,92629,2036832,33.46996,-117.68767,good,fire,high,extreme,low,41,45
3,active,18 Costa Del Sol,Dana Point,Orange,CA,92629,2713558,33.49036,-117.71623,good,wind,high,extreme,high,49,21
1,active,10 Chesterfield Rd,Rolling Hills,Los Angeles,CA,90274,2829803,33.76197,-118.33698,ugly,fire,low,minimal,extreme,46,42
2,active,7031 Clovercliff Dr,Rancho Palos Verdes,Los Angeles,CA,90275,4044906,33.77247,-118.402,bad,wind,high,high,low,0,43
3,active,2421 Colt Rd,Rancho Palos Verdes,Los Angeles,CA,90275,1573643,33.75752,-118.32051,ugly,wind,minimal,medium,minimal,20,23
1,active,40 Coveview,Rancho Palos Verdes,Los Angeles,CA,90275,1389379,33.75844,-118.36273,ugly,smoke,high,extreme,medium,44,41
2,active,18902 Clearview Ln,Huntington Beach,Orange,CA,92648,2920161,33.68827,-118.01718,ugly,fire,high,extreme,extreme,28,42
3,active,3618 Courtside Cir,Huntington Beach,Orange,CA,92649,3044756,33.7191,-118.06541,bad,wind,low,high,medium,31,28
1,active,28850 Cliffside Dr,Malibu,Los Angeles,CA,90265,3040251,34.00794,-118.79648,ugly,smoke,minimal,minimal,low,33,30
2,active,28955 Cliffside Dr,Malibu,Los Angeles,CA,90265,649251,34.0076,-118.7994,good,fire,high,extreme,medium,14,23
3,active,6862 Calle Portone,Rancho Santa Fe,San Diego,CA,92091,1823122,33.05708,-117.18494,bad,fire,high,low,minimal,34,16
1,active,4134 Calle Isabelino,San Diego,San Diego,CA,92130,1772901,32.92146,-117.22569,bad,wind,high,medium,low,45,30
2,active,13379 Carriage Rd,Poway,San Diego,CA,92064,1539779,32.95844,-117.05428,good,fire,minimal,medium,high,31,41
3,active,75576 Camino De Paco,Indian Wells,Riverside,CA,92210,2080583,33.72818,-116.34209,ugly,wind,high,minimal,low,9,5
1,active,6118 Cr 8,Orland,Glenn,CA,95963,981646,39.77728,-122.23923,bad,wind,high,medium,low,1,32
2,active,785 Concord Ct,Napa,Napa,CA,94558,3940162,38.32054,-122.28802,ugly,fire,minimal,minimal,medium,47,20
3,active,1948 Corral Canyon Rd,Malibu,Los Angeles,CA,90265,3014398,34.06063,-118.74401,ugly,smoke,low,extreme,medium,3,17
1,active,885 Crater Oak Dr,Calabasas,Los Angeles,CA,91302,750094,34.08465,-118.69231,ugly,smoke,high,medium,medium,15,13
2,active,31 Cindy Ave,Newbury Park,Ventura,CA,91320,3922207,34.17806,-118.93837,good,fire,low,minimal,low,50,20
3,active,3372 Country Home Ct,Thousand Oaks,Ventura,CA,91362,3943069,34.22567,-118.81682,good,fire,medium,extreme,high,29,32
1,active,6357 Chesebro Rd,Agoura Hills,Los Angeles,CA,91301,3321191,34.16226,-118.73633,ugly,fire,extreme,medium,minimal,26,26
2,active,37624 Clark Ct,Palmdale,Los Angeles,CA,93552,2419434,34.56589,-118.04117,ugly,fire,medium,extreme,high,14,3
3,active,2128 Countryman Ln,La Canada Flintridge,Los Angeles,CA,91011,2927321,34.2248,-118.22287,bad,smoke,minimal,extreme,extreme,47,6
1,active,1459 Circle Drive,San Marino,Los Angeles,CA,91108,831952,34.1219,-118.1263,ugly,fire,extreme,extreme,medium,7,20
2,active,14247 Close St,Whittier,Los Angeles,CA,90604,3203607,33.93485,-118.02915,ugly,fire,high,medium,low,26,32
3,active,14336 Chestnut St,Whittier,Los Angeles,CA,90605,4038963,33.9521,-118.02165,bad,wind,extreme,low,low,12,45
1,active,8133 Coventry Cir,Whittier,Los Angeles,CA,90605,518385,33.9672,-117.98497,good,fire,extreme,minimal,low,7,2
2,active,14417 Costa Mesa Dr,La Mirada,Los Angeles,CA,90638,1221675,33.90138,-117.99673,good,wind,minimal,medium,medium,20,35
3,active,19056 Companario Dr,Rowland Heights,Los Angeles,CA,91748,3512937,33.98902,-117.88741,bad,smoke,low,medium,low,25,22
1,active,23595 Coyote Springs Dr,Diamond Bar,Los Angeles,CA,91765,1694439,33.99529,-117.80324,ugly,fire,medium,high,minimal,45,24
2,active,70 Cottontail Dr,Pomona,Los Angeles,CA,91766,2585196,34.03762,-117.77878,ugly,smoke,high,extreme,high,45,5
3,active,58 Countrywood Dr,Pomona,Los Angeles,CA,91766,2778727,34.03081,-117.77555,good,fire,low,minimal,minimal,44,48
1,active,2266 Concord Ave,Pomona,Los Angeles,CA,91768,3830526,34.06803,-117.79488,ugly,wind,extreme,low,medium,6,42
2,active,552 Conestoga Rd,San Dimas,Los Angeles,CA,91773,2201147,34.12071,-117.81694,good,fire,extreme,high,high,30,8
3,active,87 Cinnamon Teal,Aliso Viejo,Orange,CA,92656,749378,33.6003,-117.74471,ugly,fire,extreme,low,extreme,44,26
1,active,24582 Steffy Dr,Laguna Niguel,Orange,CA,92677,585259,33.55684,-117.70291,good,fire,high,minimal,minimal,44,10
2,active,24912 Via Kristina,Laguna Niguel,Orange,CA,92677,960904,33.54906,-117.69527,good,fire,minimal,low,minimal,26,7
3,active,24 San Simeon,Laguna Niguel,Orange,CA,92677,493308,33.53302,-117.7299,bad,smoke,minimal,extreme,extreme,37,5
1,active,24012 Crossbill Cir,Laguna Niguel,Orange,CA,92677,892026,33.53394,-117.71081,bad,wind,medium,extreme,low,12,40
