"id","geom","location id","address","city","county","state","zip","coverage a","coverage b","coverage c","tiv","latitude","longitude","geom_5070","hits","hits_c"
9,"0101000020E6100000876D8B321B385DC011018750A5CE4040",9,"35138 Benton Rd","Hemet","Riverside","CA",92544,1960887,36300,77491,2074678,33.61442,-116.87666,"0101000020CE130000C3310D0D421E3DC11D4759D2CA173541",2208,1965
10,"0101000020E61000001D7233DC80535DC05D33F9669BEB4040",10,"20524 Burns St","Perris","Riverside","CA",92570,1293878,0,55796,1349674,33.84068,-117.30474,"0101000020CE13000040D2DF8B9D9E3DC102F67553FA993541",489,456
11,"0101000020E6100000F59CF4BEF1415DC0FB7953910A4F4040",11,"593 Biernacki Ct","Chula Vista","San Diego","CA",91911,1017543,34692,17691,1069926,32.61751,-117.03038,"0101000020CE13000019A85C3DA8B33DC1C7D1EEBED27B3341",0,0
12,"0101000020E61000002EAD86C43D565DC0A8A9656B7D954040",12,"997 Buena Pl","Carlsbad","San Diego","CA",92008,2775274,9795,91088,2876157,33.16789,-117.34752,"0101000020CE13000050C14CE2F6EE3DC1A1651512417F3441",0,0
13,"0101000020E6100000C02154A9D9515DC09817601F9D8A4040",13,"1382 Bello Mar Dr","Encinitas","San Diego","CA",92024,3507021,0,8398,3515419,33.08292,-117.27891,"0101000020CE1300000A092EE7F9DE3DC1B7FCE32C9B553441",0,0
14,"0101000020E6100000FC523F6F2A505DC098512CB7B4864040",14,"1624 Blossom Field Way","Encinitas","San Diego","CA",92024,2309639,27911,46258,2383808,33.05239,-117.25259,"0101000020CE130000847E75BDA0D83DC1560C879F82463441",0,0
15,"0101000020E61000009609BFD4CF515DC0E605D847A76A4040",15,"429 Belvedere St","La Jolla","San Diego","CA",92037,517483,40417,72107,630007,32.83323,-117.27831,"0101000020CE130000B1574C84EEF63DC16589523E6EEB3341",0,0
16,"0101000020E610000060C8EA56CF4F5DC0295C8FC2F5704040",16,"9665 Black Gold Rd","La Jolla","San Diego","CA",92037,1216391,37078,37150,1290619,32.8825,-117.24703,"0101000020CE130000C809782215E73DC11D9E47F2D8FD3341",0,0
17,"0101000020E6100000789CA223B9445DC030F0DC7BB8844040",17,"17711 Bellechase Cir","San Diego","San Diego","CA",92128,3745867,40164,69157,3855188,33.03688,-117.0738,"0101000020CE13000084F78128E69A3DC1CD668D4299313441",0,0
18,"0101000020E6100000151DC9E53F445DC0C2DD59BBED824040",18,"17114 Bernardo Oaks Dr","San Diego","San Diego","CA",92128,1403655,40875,34015,1478545,33.02288,-117.0664,"0101000020CE130000E7DE0E999F993DC11ADCDDF00D2B3441",0,0
19,"0101000020E610000034D769A4A5425DC04F0647C9AB7F4040",19,"15683 Boulder Ridge Ln","Poway","San Diego","CA",92064,648756,47216,30884,726856,32.99743,-117.04136,"0101000020CE1300006F28FB6533933DC11E26E0203C1E3441",18,18
20,"0101000020E61000003CDA38622D425DC0A5BDC117266B4040",20,"8786 Bushy Hill Dr","Santee","San Diego","CA",92071,2335227,28379,27051,2390657,32.8371,-117.03402,"0101000020CE130000A40D2BF3F19F3DC1DCA1050278D93341",0,0
21,"0101000020E610000022C32ADEC83E5DC0166A4DF38E674040",21,"1034 Blackbird St","El Cajon","San Diego","CA",92020,1258186,38615,33781,1330582,32.80905,-116.98101,"0101000020CE13000091975C32D28F3DC19D1DECC150C93341",0,0
22,"0101000020E6100000B3CD8DE909395DC0CAA65CE15D6A4040",22,"13778 Braeswood Ter","El Cajon","San Diego","CA",92021,2727129,45257,49544,2821930,32.83099,-116.89123,"0101000020CE130000EBACD57DE06D3DC1AC35604C83CB3341",0,0
23,"0101000020E61000001B649291B33C5DC023F8DF4A76684040",23,"1571 Buckeye Dr","El Cajon","San Diego","CA",92021,889279,0,96115,985394,32.81611,-116.94846,"0101000020CE130000337CD53799833DC11F630F51BAC93341",0,0
24,"0101000020E61000002D6002B7EE425DC0D0ED258DD14A4040",24,"4083 Byrd St","San Diego","San Diego","CA",92154,2216471,46161,18695,2281327,32.58452,-117.04582,"0101000020CE13000060A0DA1A4EBC3DC15E50EF87096F3341",0,0
25,"0101000020E61000007138F3AB39165DC0F437A11001DB4040",25,"75560 Beryl Ln","Indian Wells","Riverside","CA",92210,1039851,17483,58988,1116322,33.71097,-116.34727,"0101000020CE130000E1701496375B3CC10360CE67F4173541",0,0
26,"0101000020E610000031D3F6AFAC165DC0774A07EBFFE04040",26,"110 Bouquet Canyon Dr","Palm Desert","Riverside","CA",92211,1703184,0,48997,1752181,33.75781,-116.35429,"0101000020CE1300006574C7A856593CC1BF62A013772C3541",0,0
27,"0101000020E610000033C4B12E6E235DC04C1AA37554ED4040",27,"402 Cabrillo Rd","Palm Springs","Riverside","CA",92262,1766761,13289,29644,1809694,33.85414,-116.5536,"0101000020CE130000591D4D4146963CC1E5DEF38AD2643541",0,0
28,"0101000020E6100000DDEA39E97D035DC063D1747632104140",28,"73332 Boling Dr","Twentynine Palms","San Bernardino","CA",92277,3228372,26024,17567,3271963,34.12654,-116.05456,"0101000020CE130000C911558F5BCE3BC1ACD36A5221B33541",0,0
29,"0101000020E6100000350C1F11539C5EC005DD5ED218BD4240",29,"438 Casa Del Mar Dr","Half Moon Bay","San Mateo","CA",94019,2386224,44026,81243,2511493,37.47732,-122.44257,"0101000020CE13000019D4401BE47141C17D262536465D3D41",0,0
30,"0101000020E610000068D0D03FC18D5EC015E3FC4D28B84240",30,"26 Callado Way","Atherton","San Mateo","CA",94027,2887871,30310,8837,2927018,37.43873,-122.21492,"0101000020CE130000CCCF1777BA4E41C1344F359CB6373D41",0,0
31,"0101000020E61000000A9DD7D825905EC07ADFF8DA33B74240",31,"1607 Canada Lane","Woodside","San Mateo","CA",94062,3023670,9355,8042,3041067,37.43127,-122.25231,"0101000020CE1300002A88E3EE545541C1CDB0C26F0F383D41",0,0
32,"0101000020E61000004DBED9E6C6905EC0C095ECD808B84240",32,"1179 Canada Rd","Woodside","San Mateo","CA",94062,3008964,0,8797,3017761,37.43777,-122.26214,"0101000020CE130000002B4D07905641C1901E5848B73B3D41",3,3
33,"0101000020E610000021938C9C85875EC0D925AAB706B24240",33,"525 Cherry Ave.","Los Altos","Santa Clara","CA",94022,704398,35560,41002,780960,37.39083,-122.11753,"0101000020CE1300007D0214D0874141C102CB3477771A3D41",0,0
34,"0101000020E61000003E5C72DC29895EC0AF08FEB792B94240",34,"862 Center Dr","Palo Alto","Santa Clara","CA",94301,1821990,21390,99227,1942607,37.44979,-122.14318,"0101000020CE130000568262E3404241C128166742B1353D41",0,0
35,"0101000020E61000006ABC749318845EC04A0C022B87A64240",35,"11366 Canyon View Cir","Cupertino","Santa Clara","CA",95014,3934090,16961,36126,3987177,37.301,-122.064,"0101000020CE130000C6FDCCA8073E41C1CB9DE03AA4EF3C41",396,390
36,"0101000020E6100000868F8829917E5EC008E6E8F17B9B4240",36,"158 Central Ave","Los Gatos","Santa Clara","CA",95030,2628211,24839,90799,2743849,37.21472,-121.97761,"0101000020CE130000AE00DA41DD3441C1C5330B7C43C33C41",3,3
37,"0101000020E6100000D9942BBCCB815EC055A4C2D842A04240",37,"20313 Calle Montalvo","Saratoga","Santa Clara","CA",95070,1506055,17557,63482,1587094,37.25204,-122.02806,"0101000020CE130000264489A9FE3A41C1B7D21813ACD73C41",0,0
38,"0101000020E610000080D4264EEE7B5EC0D5E76A2BF64F4240",38,"382 Calle De Los Amigos","Pacific Grove","Monterey","CA",93950,1082322,9322,93516,1185160,36.6247,-121.93642,"0101000020CE1300005A0B777DDB5041C1B54DEF15C5C63B41",0,0
39,"0101000020E610000095B7239C16745EC0B341261939434240",39,"9340 Carmel Valley Road","Carmel","Monterey","CA",93923,655838,49771,66511,772120,36.52518,-121.81388,"0101000020CE13000055C90261464241C1B106565669913B41",57,57
40,"0101000020E6100000E3C281902C785EC0EFFE78AF5A454240",40,"11 Carmel Way","Carmel","Monterey","CA",93923,2927799,13296,60287,3001382,36.54183,-121.87772,"0101000020CE130000ACB3C16CF34B41C1031FD9405F9E3B41",96,96
41,"0101000020E6100000020EA14ACD745EC0176536C8243F4240",41,"68 Chamisal Pass","Carmel","Monterey","CA",93923,3293488,8297,20845,3322630,36.49331,-121.82503,"0101000020CE130000DD6955FC014641C10469D0B803853B41",252,252
42,"0101000020E610000084BBB376DBD95DC0E99AC937DB304140",42,"4880 Casitas Pass Rd","Ventura","Ventura","CA",93001,514644,41158,34737,590539,34.38169,-119.40402,"0101000020CE13000047B0291ADC2040C1D57CCBCFA92E3741",711,693
43,"0101000020E610000095F1EF332EF05DC0D5EC815660344140",43,"535 Calle Las Caleras","Santa Barbara","Santa Barbara","CA",93109,916186,33529,28159,977874,34.40919,-119.75282,"0101000020CE130000E43226A6A15B40C14FF6B2A4D4583741",24,24
44,"0101000020E61000008E9257E718F05DC07784D38217354140",44,"3237 Campanil Dr","Santa Barbara","Santa Barbara","CA",93109,1422355,6871,99521,1528747,34.41478,-119.75152,"0101000020CE130000BBC4E1E71A5B40C1B9B29EEF145B3741",54,54
45,"0101000020E6100000EE5F596952F45DC0543541D47D384140",45,"5506 Calle Real","Santa Barbara","Santa Barbara","CA",93111,557299,24562,64335,646196,34.44134,-119.81753,"0101000020CE130000898169190F6540C19F458D19256C3741",0,0
46,"0101000020E61000004A29E8F692F45DC04F92AE997C3B4140",46,"1387 Camino Manadero","Santa Barbara","Santa Barbara","CA",93111,3361666,29752,11524,3402942,34.46474,-119.82147,"0101000020CE130000DF3B2D95786440C1E2DD640065763741",588,576
47,"0101000020E6100000FF78AF5A99F45DC07AAA436E863B4140",47,"1417 Camino Manadero","Santa Barbara","Santa Barbara","CA",93111,3428024,40823,49240,3518087,34.46504,-119.82186,"0101000020CE1300007E8CECA3856440C148D523518E763741",588,576
48,"0101000020E6100000D482177D05015EC07AFCDEA63F3B4140",48,"11566 Calle Real","Goleta","Santa Barbara","CA",93117,3957116,46872,58462,4062450,34.46288,-120.01596,"0101000020CE130000465B64ED1A8640C17D7DB163DA863741",0,0
49,"0101000020E6100000C2A38D23D6245EC009FEB7921D7B4140",49,"295 Campodonico Ave","Guadalupe","Santa Barbara","CA",93434,3171367,0,98116,3269483,34.96184,-120.57557,"0101000020CE130000792E24FF9DCA40C1ABE2B80BFF8B3841",9,9
50,"0101000020E6100000E04A766C04F25EC005A8A9656BAD4340",50,"43955 Caspar Orchard Rd","Caspar","Mendocino","CA",95460,1811665,0,86570,1898235,39.35484,-123.78152,"0101000020CE130000905F092443D741C15A47C25FAD784041",30,30
52,"0101000020E6100000F9F719170EA25EC0738577B988F74240",52,"15 Chanticleer St","Larkspur","Marin","CA",94939,2433302,9454,8359,2451115,37.93386,-122.53211,"0101000020CE1300004FF29352146541C157DB200DD6253E41",0,0
53,"0101000020E610000035B56CAD2FB45EC0518369183E0A4340",53,"69 Cherry Tree Ln","Northwest Marin","Marin","CA",94956,3751580,11793,39972,3803345,38.08002,-122.81541,"0101000020CE1300006D53B1FE748A41C197AC594CFC7D3E41",48,48
54,"0101000020E6100000FBAE08FEB7905EC0F46C567DAE0E4340",54,"312 Carter St","Vallejo","Solano","CA",94590,888772,35448,37016,961236,38.1147,-122.26123,"0101000020CE13000091E64BE9FB2D41C1D623CAAFBF583E41",0,0
55,"0101000020E61000007FD93D79587C5EC0DF32A7CB62EA4240",55,"2104 Canyon Oak Ln","Danville","Contra Costa","CA",94506,1655516,4390,85853,1745759,37.83114,-121.9429,"0101000020CE130000E1917F8FBF0A41C14A430D7AE8C33D41",90,90
56,"0101000020E61000004D2D5BEB8B8A5EC06CEC12D55BF34240",56,"151 Camelia Ln","Lafayette","Contra Costa","CA",94549,3439562,0,85191,3524753,37.90124,-122.16479,"0101000020CE13000049288F9CF22A41C195353595E6F53D41",87,87
57,"0101000020E610000039B9DFA1287C5EC04F75C8CD70DF4240",57,"3207 Casa Grande Dr","San Ramon","Contra Costa","CA",94583,3661129,0,14659,3675788,37.74563,-121.93998,"0101000020CE1300005D2B03CB500F41C15C974AD8969F3D41",0,0
58,"0101000020E61000009CA223B9FC715EC016C1FF56B22B4440",58,"33521 Cessna Ave","Paynes Creek","Tehama","CA",96075,540969,0,32080,573049,40.34138,-121.78105,"0101000020CE130000673C2DC3F65C40C12EAEDD70EAEB4041",435,414
59,"0101000020E610000039B4C876BE555EC0865AD3BCE34C4340",59,"1934 Cenacle Ln","Carmichael","Sacramento","CA",95608,2216667,14922,49520,2281109,38.6007,-121.33975,"0101000020CE130000A65B687A5F7B40C13D5DD71530D23E41",0,0
60,"0101000020E610000024B9FC87F44D5EC03C8386FE095E4340",60,"9196 Cedar Ridge Dr","Granite Bay","Placer","CA",95746,1029366,33851,53484,1116701,38.73468,-121.21805,"0101000020CE130000CDA00B36E55F40C1C43A0DBC03003F41",27,27
61,"0101000020E61000008481E7DEC3455EC01DE6CB0BB0574340",61,"4582 Carmen Dr","El Dorado Hills","El Dorado","CA",95762,1049299,39166,14153,1102618,38.68506,-121.09008,"0101000020CE13000040712EBBF44D40C1DBD972CCC7DF3E41",186,186
62,"0101000020E6100000AE64C74620625EC0EC866D8B32C34340",62,"378 Canyon Highlands Dr","Oroville","Butte","CA",95966,2664131,0,96637,2760768,39.52498,-121.53322,"0101000020CE130000CFB377331A6540C1D21C4784C9344041",21,21
63,"0101000020E6100000969526A5A0395EC0975643E21EFB4340",63,"2841 Chandler Rd","Quincy","Plumas","CA",95971,2781642,21842,47144,2850628,39.96188,-120.90043,"0101000020CE130000462A2D7A7ACD3FC1EA8DF67089754041",171,168
64,"0101000020E6100000C8073D9B55095EC0A167B3EA73A54340",64,"406 Carrie Pryor","Truckee","Nevada","CA",96161,1406942,20475,97636,1525053,39.2926,-120.14585,"0101000020CE130000FCF2427AD1253FC17BB60210D18F3F41",51,51
65,"0101000020E61000005DFE43FAED6B5DC0CEC7B5A162BC4040",65,"5 Capistrano By The Sea","Dana Point","Orange","CA",92629,3620619,17525,91825,3729969,33.47176,-117.6864,"0101000020CE130000FC609B8F86483EC101BA2AF9E31B3541",0,0
66,"0101000020E61000000664AF777F6E5DC0265305A392BE4040",66,"32408 Caribbean Dr","Dana Point","Orange","CA",92629,2358484,3096,36058,2397638,33.48885,-117.72653,"0101000020CE1300002C547461EE543EC15EA2F5C16D263541",0,0
67,"0101000020E61000008E1EBFB7E9975DC00282397AFCE64040",67,"5617 Calle De Arboles","Torrance","Los Angeles","CA",90505,3289510,31891,11960,3333361,33.80458,-118.37364,"0101000020CE130000AFDE2BCBD7173FC19D414C740BE23541",0,0
68,"0101000020E6100000D690B8C7D2975DC024B9FC87F4E74040",68,"5416 Calle Mayor","Torrance","Los Angeles","CA",90505,2547157,0,25442,2572599,33.81215,-118.37224,"0101000020CE130000B975DC5E95163FC17FAF1FE823E53541",0,0
69,"0101000020E610000007CE1951DA835DC0AC730CC85EEB4040",69,"12756 Centralia Street","Lakewood","Los Angeles","CA",90630,896922,39453,47357,983732,33.83883,-118.0602,"0101000020CE1300000A9E02A9EAA63EC16E925F0685D63541",0,0
70,"0101000020E6100000314278B471805DC00820B58993D74040",70,"19222 Chandon Ln","Huntington Beach","Orange","CA",92648,1785574,24404,22366,1832344,33.68419,-118.00694,"0101000020CE1300002B9B8C11CDA33EC125EB64CC70903541",0,0
71,"0101000020E61000002A745E6397845DC06362F3716DDC4040",71,"16555 Channel Lane","Huntington Beach","Orange","CA",92649,2830064,8718,49307,2888089,33.72209,-118.07174,"0101000020CE1300005E007AA3ACB63EC11B532149E4A53541",0,0
72,"0101000020E610000023F3C81F0CAA5DC060E5D022DB054140",72,"22204 Carbon Mesa Rd","Malibu","Los Angeles","CA",90265,3259848,33053,41365,3334266,34.04575,-118.65699,"0101000020CE1300005053D739E2613FC1E1CC2CAD38603641",306,294
73,"0101000020E61000001327F73B14B15DC039622D3E05144140",73,"29450 Cambridge Ct","Agoura Hills","Los Angeles","CA",91301,2528700,0,23146,2551846,34.15641,-118.76686,"0101000020CE130000B0724EAAA17C3FC11F83C09677983641",33,33
74,"0101000020E610000018EC866D8BB25DC0234A7B832F144140",74,"5837 Cape Horn Dr","Agoura Hills","Los Angeles","CA",91301,3799931,19505,66143,3885579,34.1577,-118.78976,"0101000020CE130000D12FB81573843FC1E28ACE25F59A3641",12,12
75,"0101000020E6100000B6847CD0B3B95DC0B5FD2B2B4D164140",75,"365 Capitan St","Newbury Park","Ventura","CA",91320,1500537,7689,87425,1595651,34.17423,-118.9016,"0101000020CE130000873D0C198EA93FC1F26CF0297CAB3641",0,0
76,"0101000020E6100000738577B988B75DC0C173EFE1921B4140",76,"2668 Calle Bienvenido","Thousand Oaks","Ventura","CA",91360,1086007,0,34861,1120868,34.21542,-118.86772,"0101000020CE13000048FF789782993FC1137F3EB710BA3641",0,0
77,"0101000020E6100000E8C1DD59BB755EC0912749D74CAE4240",77,"102 Monte Verano Ct","San Jose","Santa Clara","CA",95116,475981,5944,92028,573953,37.36172,-121.83956,"0101000020CE13000069A37585651541C13091B7C37BF43C41",0,0
78,"0101000020E610000049809A5AB6765EC0F60B76C3B6AD4240",78,"144 Basch Ave","San Jose","Santa Clara","CA",95116,758268,7634,81980,847882,37.35714,-121.85488,"0101000020CE130000A70F29D2311841C1F648EB75F6F33C41",0,0
79,"0101000020E610000048DC63E943755EC0CBD6FA22A1AD4240",79,"2648 Lombard Ave","San Jose","Santa Clara","CA",95116,810920,26478,58954,896352,37.35648,-121.83227,"0101000020CE130000FEB1864E801441C18ABF905C9AF13C41",0,0
80,"0101000020E61000008638D6C56D785EC0207BBDFBE3A14240",80,"1218 Lynhurst Way","San Jose","Santa Clara","CA",95118,912911,3542,10007,926460,37.26477,-121.8817,"0101000020CE130000FDABD8460F2241C130C7EF5F7DCF3C41",0,0
81,"0101000020E610000007D3307C44325DC00CC85EEFFE944040",81,"25271 Black Canyon Rd","Santa Ysabel","San Diego","CA",92070,3419592,22918,93872,3536382,33.16403,-116.78543,"0101000020CE130000D30B9322D5283DC16ABEF0C4DF503441",1059,972
83,"0101000020E61000004CA60A4625915EC06AF6402B30C04240",83,"1915 Carmelita Dr","San Carlos","San Mateo","CA",94070,1556838,21640,97803,1676281,37.50147,-122.2679,"0101000020CE130000B89DAEC5B45341C1F21BA0DA14573D41",0,0
84,"0101000020E6100000C616821C94C05DC05396218E751D4140",84,"4848 Calle Brisa","Camarillo","Ventura","CA",93012,992718,0,61640,1054358,34.23015,-119.00904,"0101000020CE130000215F178EFBC83FC15C697E3E60CC3641",6,6
85,"0101000020E6100000DF6C73637AB85DC0359886E123224140",85,"4246 Canario Ct","Moorpark","Ventura","CA",93021,1665916,14303,98545,1778764,34.26672,-118.88247,"0101000020CE13000052CF8DE248993FC1A1A58FB413D13641",36,33
86,"0101000020E6100000F085C954C1B85DC0DB6D179AEB244140",86,"306 Casey Rd","Moorpark","Ventura","CA",93021,1396417,40605,41482,1478504,34.28844,-118.8868,"0101000020CE1300005ECA5BFE85983FC1C8640336A8DA3641",333,312
87,"0101000020E6100000FD6A0E10CCBB5DC0697407B133254140",87,"6458 Chagall Dr","Moorpark","Ventura","CA",93021,1607859,6747,12319,1626925,34.29064,-118.93433,"0101000020CE1300003546C7B9C3A83FC123B376B7A3DF3641",411,393
88,"0101000020E6100000FC3559A31EB45DC0F91400E319204140",88,"664 Cartpath Pl","Simi Valley","Ventura","CA",93065,1671559,40033,32208,1743800,34.25079,-118.81437,"0101000020CE13000059DFAC5354833FC1D13E331B88C43641",9,9
89,"0101000020E6100000C780ECF5EE995DC05C38109205504140",89,"40206 Calle Rosalito","Santa Clarita","Los Angeles","CA",91390,1190450,0,79124,1269574,34.62517,-118.40521,"0101000020CE130000DC0EEEA82ACF3EC12FCC8CBA1A413741",1608,1494
90,"0101000020E61000000EDB166536885DC0BD1DE1B4E0494140",90,"38248 Carolside Ave","Palmdale","Los Angeles","CA",93550,1906404,14685,26640,1947729,34.57717,-118.12832,"0101000020CE130000F7F1AE1750743EC13C8AB320DC153741",0,0
91,"0101000020E610000000917EFB3A885DC0D122DBF97E4A4140",91,"38491 Carolside","Palmdale","Los Angeles","CA",93550,1539344,36515,90526,1666385,34.582,-118.1286,"0101000020CE130000A500813EEC733EC11D5FAB98EF173741",0,0
376,"0101000020E61000002B8716D9CE8D5EC0DAFE959526E94240",376,"65 Crest Rd","Piedmont","Alameda","CA",94611,3262335,19915,33134,3315384,37.82149,-122.21575,"0101000020CE130000377A2A680B3841C12D4DF6EF05D93D41",0,0
92,"0101000020E610000011C7BAB88DF05DC01F680586AC364140",92,"927 Canon Rd","Santa Barbara","Santa Barbara","CA",93110,3150502,28542,86796,3265840,34.42714,-119.75865,"0101000020CE13000098C97EFCAA5B40C13C58B0DFF0603741",27,27
93,"0101000020E6100000B64AB0389C7F5DC0DB166536C8D44040",93,"622 California St","Huntington Beach","Orange","CA",92648,2316636,43893,99800,2460329,33.66236,-117.99391,"0101000020CE130000D167F2D16CA13EC1D6040CF117863541",0,0
94,"0101000020E6100000226C787AA5B25DC070CE88D2DE344140",94,"4075 Camulos St","Piru","Ventura","CA",93040,1940341,20219,15874,1976434,34.41305,-118.79135,"0101000020CE13000065081875836A3FC16F1FE4246A073741",315,297
95,"0101000020E6100000BB0A293FA9985DC0B2D7BB3FDEE74040",95,"518 Calle Miramar","Redondo Beach","Los Angeles","CA",90277,2504075,21701,79505,2605281,33.81147,-118.38533,"0101000020CE130000F5D3830F391B3FC1D014FDBDF2E53541",0,0
96,"0101000020E610000061545227A0975DC05DF92CCF83EF4040",96,"2317 Carnegie Ln","Redondo Beach","Los Angeles","CA",90278,1317985,34333,52015,1404333,33.87121,-118.36915,"0101000020CE1300002A80202E7E0F3FC1B645B8C9F2FD3541",0,0
97,"0101000020E61000003F52448655A05DC0D34D621058394140",97,"21137 Cedarfalls Dr","Santa Clarita","Los Angeles","CA",91350,1685606,11667,9698,1706971,34.448,-118.50522,"0101000020CE130000437EE4E5DE033FC1D86E424330FE3641",0,0
98,"0101000020E610000007CE1951DA9F5DC0E15D2EE23B394140",98,"28005 Charles Dr","Santa Clarita","Los Angeles","CA",91350,1578266,26795,74168,1679229,34.44714,-118.4977,"0101000020CE130000E1F420015B013FC15DCA63F731FD3641",0,0
99,"0101000020E6100000095053CBD6A25DC0319413ED2A384140",99,"23365 Camford Pl","Valencia","Los Angeles","CA",91354,3266572,0,71414,3337986,34.43881,-118.54436,"0101000020CE130000574B39E75C123FC1323AC0498FFD3641",0,0
100,"0101000020E61000003FC6DCB5848A5DC0C2A38D23D61A4140",100,"4187 Canyon Crest Rd","Altadena","Los Angeles","CA",91001,638916,5157,64868,708941,34.20966,-118.16435,"0101000020CE13000054A17AD3DFA53EC17640AE11A67C3641",282,276
101,"0101000020E61000008D976E12838A5DC0D74CBED9E61A4140",101,"4221 Canyon Crest Rd","Altadena","Los Angeles","CA",91001,1230030,24763,48405,1303198,34.21017,-118.16425,"0101000020CE130000894EA8C0C9A53EC158A96E6CDB7C3641",282,276
102,"0101000020E6100000B43C0FEECE825DC012A5BDC117164140",102,"761 Canyon Crest Dr","Sierra Madre","Los Angeles","CA",91024,1850930,0,71774,1922704,34.1726,-118.04388,"0101000020CE1300006CD85F30B87F3EC12DF05AEAFA623641",0,0
103,"0101000020E61000001B81785DBF865DC0CC0BB08F4E114140",103,"636 Canterbury Rd","San Marino","Los Angeles","CA",91108,763336,35016,34307,832659,34.13521,-118.10543,"0101000020CE130000540AE9A3E3983EC19DF25F5928583641",0,0
104,"0101000020E6100000B493C151F2825DC0FFCF61BEBCF84040",104,"10032 Carmenita Rd","Whittier","Los Angeles","CA",90605,2266823,21677,71317,2359817,33.94326,-118.04604,"0101000020CE130000318B229D7D973EC17FC8857DB6013641",0,0
